Prscrbr_NPI,Prscrbr_Type,Gnrc_Name,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,Drug_Category,Year,Brnd_Name
1962454520,Orthopedic Surgery,Diclofenac Sodium,43,49.7,1453,661.68,17.0,NSAID,2022,Diclofenac Sodium
1962454520,Orthopedic Surgery,Etodolac,18,18.0,537,1144.89,,NSAID,2022,Etodolac
1962454520,Orthopedic Surgery,Gabapentin,108,115.0,3415,761.37,42.0,Gabapentinoid,2022,Gabapentin
1962454520,Orthopedic Surgery,Hydrocodone/Acetaminophen,325,325.0,2168,3340.77,229.0,Opioid,2022,Hydrocodone-Acetaminophen
1962454520,Orthopedic Surgery,Ibuprofen,17,17.0,465,124.35,,NSAID,2022,Ibuprofen
1962454520,Orthopedic Surgery,Meloxicam,380,597.0,17796,2133.13,166.0,NSAID,2022,Meloxicam
1962454520,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,22,22.0,160,206.71,19.0,Opioid,2022,Oxycodone-Acetaminophen
1962454520,Orthopedic Surgery,Pregabalin,14,14.0,420,273.33,,Gabapentinoid,2022,Pregabalin
1962454520,Orthopedic Surgery,Tramadol Hcl,260,260.3,2301,916.4,130.0,Opioid,2022,Tramadol Hcl
1962455725,Orthopedic Surgery,Celecoxib,305,379.3,11364,11179.84,103.0,NSAID,2022,Celecoxib
1962455725,Orthopedic Surgery,Cyclobenzaprine Hcl,37,41.0,1132,317.9,14.0,Muscle Relaxant,2022,Cyclobenzaprine Hcl
1962455725,Orthopedic Surgery,Gabapentin,277,326.2,9545,2720.82,67.0,Gabapentinoid,2022,Gabapentin
1962455725,Orthopedic Surgery,Hydrocodone/Acetaminophen,32,32.0,244,370.72,18.0,Opioid,2022,Hydrocodone-Acetaminophen
1962455725,Orthopedic Surgery,Meloxicam,270,331.7,9950,1157.71,87.0,NSAID,2022,Meloxicam
1962455725,Orthopedic Surgery,Oxycodone Hcl,125,125.0,991,1431.23,53.0,Opioid,2022,Oxycodone Hcl
1962455725,Orthopedic Surgery,Tizanidine Hcl,11,11.0,323,91.12,,Muscle Relaxant,2022,Tizanidine Hcl
1962455725,Orthopedic Surgery,Tramadol Hcl,34,34.0,271,85.17,15.0,Opioid,2022,Tramadol Hcl
1962471532,Orthopedic Surgery,Cyclobenzaprine Hcl,17,17.0,400,74.57,,Muscle Relaxant,2022,Cyclobenzaprine Hcl
1962471532,Orthopedic Surgery,Fentanyl,11,11.0,330,720.47,,Opioid,2022,Fentanyl
1962471532,Orthopedic Surgery,Gabapentin,153,165.0,4527,1319.31,61.0,Gabapentinoid,2022,Gabapentin
1962471532,Orthopedic Surgery,Hydrocodone/Acetaminophen,214,214.0,4930,2610.29,59.0,Opioid,2022,Hydrocodone-Acetaminophen
1962471532,Orthopedic Surgery,Oxycodone Hcl,17,17.0,391,223.27,,Opioid,2022,Oxycodone Hcl
1962471532,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,261,263.0,5059,5108.71,110.0,Opioid,2022,Oxycodone-Acetaminophen
1962471532,Orthopedic Surgery,Oxycodone Hcl,11,11.0,330,22744.59,,Opioid,2022,Oxycontin
1962471532,Orthopedic Surgery,Tramadol Hcl,86,90.0,1759,332.76,37.0,Opioid,2022,Tramadol Hcl
1962483354,Orthopedic Surgery,Diclofenac Sodium,11,11.0,330,142.41,,NSAID,2022,Diclofenac Sodium
1962483354,Orthopedic Surgery,Gabapentin,132,140.0,4180,936.75,40.0,Gabapentinoid,2022,Gabapentin
1962483354,Orthopedic Surgery,Hydrocodone/Acetaminophen,21,21.0,111,205.18,19.0,Opioid,2022,Hydrocodone-Acetaminophen
1962483354,Orthopedic Surgery,Meloxicam,42,60.0,1800,173.1,13.0,NSAID,2022,Meloxicam
1962483354,Orthopedic Surgery,Tramadol Hcl,46,46.0,995,408.17,16.0,Opioid,2022,Tramadol Hcl
1962548016,Orthopedic Surgery,Cyclobenzaprine Hcl,45,45.0,492,743.55,11.0,Muscle Relaxant,2022,Cyclobenzaprine Hcl
1962548016,Orthopedic Surgery,Gabapentin,112,123.0,3654,1575.15,40.0,Gabapentinoid,2022,Gabapentin
1962548016,Orthopedic Surgery,Hydrocodone/Acetaminophen,49,49.0,227,447.84,44.0,Opioid,2022,Hydrocodone-Acetaminophen
1962548016,Orthopedic Surgery,Meloxicam,13,13.0,390,13.64,,NSAID,2022,Meloxicam
1962548016,Orthopedic Surgery,Tramadol Hcl,124,124.0,906,753.33,61.0,Opioid,2022,Tramadol Hcl
1962551440,Orthopedic Surgery,Diclofenac Sodium,41,49.0,1470,1012.16,17.0,NSAID,2022,Diclofenac Sodium
1962551440,Orthopedic Surgery,Gabapentin,81,96.1,2825,764.64,34.0,Gabapentinoid,2022,Gabapentin
1962551440,Orthopedic Surgery,Hydrocodone/Acetaminophen,87,87.0,611,1059.94,56.0,Opioid,2022,Hydrocodone-Acetaminophen
1962551440,Orthopedic Surgery,Tramadol Hcl,22,22.0,160,87.64,18.0,Opioid,2022,Tramadol Hcl
1962603258,Orthopedic Surgery,Cyclobenzaprine Hcl,38,38.0,509,452.84,19.0,Muscle Relaxant,2022,Cyclobenzaprine Hcl
1962603258,Orthopedic Surgery,Meloxicam,70,76.0,2280,334.91,42.0,NSAID,2022,Meloxicam
1710997135,Neurosurgery,Cyclobenzaprine Hcl,17,17.0,226,72.19,,Muscle Relaxant,2023,Cyclobenzaprine Hcl
1710997135,Neurosurgery,Gabapentin,16,22.8,630,278.58,,Gabapentinoid,2023,Gabapentin
1710997135,Neurosurgery,Hydrocodone/Acetaminophen,33,33.0,285,342.51,24.0,Opioid,2023,Hydrocodone-Acetaminophen
1710997135,Neurosurgery,Methocarbamol,73,73.0,1136,512.23,35.0,Muscle Relaxant,2023,Methocarbamol
1710997135,Neurosurgery,Oxycodone Hcl,38,38.0,381,566.35,16.0,Opioid,2023,Oxycodone Hcl
1710997135,Neurosurgery,Oxycodone Hcl/Acetaminophen,54,54.0,527,766.93,33.0,Opioid,2023,Oxycodone-Acetaminophen
1720030273,Neurosurgery,Hydrocodone/Acetaminophen,41,41.0,278,354.14,36.0,Opioid,2023,Hydrocodone-Acetaminophen
1720044415,Neurosurgery,Baclofen,25,42.0,1221,563.34,13.0,Muscle Relaxant,2023,Baclofen
1720044415,Neurosurgery,Celecoxib,37,51.0,1530,753.04,12.0,NSAID,2023,Celecoxib
1720044415,Neurosurgery,Cyclobenzaprine Hcl,15,15.0,370,149.1,,Muscle Relaxant,2023,Cyclobenzaprine Hcl
1720044415,Neurosurgery,Gabapentin,167,237.0,7110,2233.81,60.0,Gabapentinoid,2023,Gabapentin
1720044415,Neurosurgery,Ketorolac Tromethamine,37,37.0,191,443.02,31.0,NSAID,2023,Ketorolac Tromethamine
1720044415,Neurosurgery,Meloxicam,130,166.0,4980,695.72,29.0,NSAID,2023,Meloxicam
1720044415,Neurosurgery,Tizanidine Hcl,96,124.0,3124,1132.03,38.0,Muscle Relaxant,2023,Tizanidine Hcl
1720046295,Neurosurgery,Gabapentin,83,152.6,4561,1145.07,41.0,Gabapentinoid,2023,Gabapentin
1720046295,Neurosurgery,Hydrocodone/Acetaminophen,45,45.0,328,278.67,34.0,Opioid,2023,Hydrocodone-Acetaminophen
1720046295,Neurosurgery,Tramadol Hcl,23,23.0,144,84.39,22.0,Opioid,2023,Tramadol Hcl
1720060775,Neurosurgery,Cyclobenzaprine Hcl,19,23.0,667,171.72,14.0,Muscle Relaxant,2023,Cyclobenzaprine Hcl
1720060775,Neurosurgery,Hydrocodone/Acetaminophen,16,16.0,125,169.06,13.0,Opioid,2023,Hydrocodone-Acetaminophen
1720151855,Neurosurgery,Cyclobenzaprine Hcl,99,99.5,2085,733.73,82.0,Muscle Relaxant,2023,Cyclobenzaprine Hcl
1720151855,Neurosurgery,Hydrocodone/Acetaminophen,96,96.3,999,995.37,69.0,Opioid,2023,Hydrocodone-Acetaminophen
1720151855,Neurosurgery,Ibuprofen,12,12.0,240,60.83,11.0,NSAID,2023,Ibu
1720151855,Neurosurgery,Ibuprofen,52,52.0,1060,385.88,45.0,NSAID,2023,Ibuprofen
1720180946,Neurosurgery,Cyclobenzaprine Hcl,19,19.0,113,59.95,14.0,Muscle Relaxant,2023,Cyclobenzaprine Hcl
1720180946,Neurosurgery,Gabapentin,28,38.0,1110,406.2,,Gabapentinoid,2023,Gabapentin
1720180946,Neurosurgery,Hydrocodone/Acetaminophen,25,25.0,125,224.78,20.0,Opioid,2023,Hydrocodone-Acetaminophen
1720213895,Neurosurgery,Cyclobenzaprine Hcl,16,16.0,403,267.1,,Muscle Relaxant,2023,Cyclobenzaprine Hcl
1720213895,Neurosurgery,Gabapentin,54,54.0,1547,598.79,24.0,Gabapentinoid,2023,Gabapentin
1720213895,Neurosurgery,Hydrocodone/Acetaminophen,21,21.0,172,220.11,15.0,Opioid,2023,Hydrocodone-Acetaminophen
1720213895,Neurosurgery,Hydromorphone Hcl,11,11.0,77,95.84,,Opioid,2023,Hydromorphone Hcl
1720213895,Neurosurgery,Methocarbamol,54,55.0,1640,736.6,43.0,Muscle Relaxant,2023,Methocarbamol
1720213895,Neurosurgery,Oxycodone Hcl/Acetaminophen,92,92.0,728,1080.35,56.0,Opioid,2023,Oxycodone-Acetaminophen
1720213895,Neurosurgery,Pregabalin,18,24.0,720,353.59,,Gabapentinoid,2023,Pregabalin
1720213895,Neurosurgery,Tizanidine Hcl,24,28.5,855,426.77,22.0,Muscle Relaxant,2023,Tizanidine Hcl
1720213895,Neurosurgery,Tramadol Hcl,20,20.0,235,75.27,18.0,Opioid,2023,Tramadol Hcl
1720220940,Neurosurgery,Baclofen,19,25.0,750,249.88,,Muscle Relaxant,2023,Baclofen
1720220940,Neurosurgery,Cyclobenzaprine Hcl,15,15.0,329,214.6,,Muscle Relaxant,2023,Cyclobenzaprine Hcl
1720220940,Neurosurgery,Gabapentin,71,81.0,2290,682.61,22.0,Gabapentinoid,2023,Gabapentin
1720220940,Neurosurgery,Hydrocodone/Acetaminophen,28,28.0,180,239.79,22.0,Opioid,2023,Hydrocodone-Acetaminophen
1720220940,Neurosurgery,Meloxicam,117,129.0,3830,415.46,36.0,NSAID,2023,Meloxicam
1720220940,Neurosurgery,Methocarbamol,46,53.3,1231,255.79,20.0,Muscle Relaxant,2023,Methocarbamol
1720228331,Neurosurgery,Tizanidine Hcl,26,27.0,770,292.74,15.0,Muscle Relaxant,2023,Tizanidine Hcl
1720244304,Neurosurgery,Baclofen,21,21.0,522,166.51,,Muscle Relaxant,2023,Baclofen
1720244304,Neurosurgery,Cyclobenzaprine Hcl,12,12.0,185,57.43,,Muscle Relaxant,2023,Cyclobenzaprine Hcl
1720244304,Neurosurgery,Gabapentin,27,32.0,960,224.24,,Gabapentinoid,2023,Gabapentin
1720244304,Neurosurgery,Tizanidine Hcl,13,13.0,213,100.33,,Muscle Relaxant,2023,Tizanidine Hcl
1720272800,Neurosurgery,Gabapentin,17,27.0,800,521.91,,Gabapentinoid,2023,Gabapentin
1720347834,Neurosurgery,Acetaminophen With Codeine,39,39.0,333,423.78,24.0,Opioid,2023,Acetaminophen-Codeine
1720347834,Neurosurgery,Cyclobenzaprine Hcl,17,22.5,666,347.39,,Muscle Relaxant,2023,Cyclobenzaprine Hcl
1720347834,Neurosurgery,Diclofenac Sodium,16,18.0,540,382.45,,NSAID,2023,Diclofenac Sodium
1720347834,Neurosurgery,Gabapentin,115,149.0,4365,1664.1,39.0,Gabapentinoid,2023,Gabapentin
1720347834,Neurosurgery,Hydrocodone/Acetaminophen,53,53.0,491,780.51,29.0,Opioid,2023,Hydrocodone-Acetaminophen
1720347834,Neurosurgery,Meloxicam,28,28.5,688,142.13,16.0,NSAID,2023,Meloxicam
1720347834,Neurosurgery,Methocarbamol,19,19.0,446,246.41,15.0,Muscle Relaxant,2023,Methocarbamol
1720347834,Neurosurgery,Oxycodone Hcl/Acetaminophen,15,15.0,123,157.81,,Opioid,2023,Oxycodone-Acetaminophen
1720347834,Neurosurgery,Tramadol Hcl,28,28.0,237,128.25,19.0,Opioid,2023,Tramadol Hcl
1720358971,Neurosurgery,Cyclobenzaprine Hcl,20,20.0,310,79.32,,Muscle Relaxant,2023,Cyclobenzaprine Hcl
1720358971,Neurosurgery,Tramadol Hcl,12,12.0,95,27.28,,Opioid,2023,Tramadol Hcl
1720402522,Neurosurgery,Hydrocodone/Acetaminophen,34,34.0,176,241.78,29.0,Opioid,2023,Hydrocodone-Acetaminophen
1720402522,Neurosurgery,Oxycodone Hcl/Acetaminophen,11,11.0,60,103.19,,Opioid,2023,Oxycodone-Acetaminophen
1720421860,Neurosurgery,Baclofen,70,76.0,2280,1057.94,28.0,Muscle Relaxant,2023,Baclofen
1720421860,Neurosurgery,Gabapentin,143,157.0,4687,1517.72,44.0,Gabapentinoid,2023,Gabapentin
1720421860,Neurosurgery,Pregabalin,15,15.0,450,463.07,,Gabapentinoid,2023,Pregabalin
1720421860,Neurosurgery,Tizanidine Hcl,11,11.0,250,90.1,,Muscle Relaxant,2023,Tizanidine Hcl
1720423791,Neurosurgery,Gabapentin,46,48.0,1440,358.37,17.0,Gabapentinoid,2023,Gabapentin
1720436371,Neurosurgery,Gabapentin,19,19.0,570,215.71,13.0,Gabapentinoid,2023,Gabapentin
1720460025,Neurosurgery,Cyclobenzaprine Hcl,24,24.0,243,148.56,17.0,Muscle Relaxant,2023,Cyclobenzaprine Hcl
1720460025,Neurosurgery,Gabapentin,22,26.0,765,287.11,,Gabapentinoid,2023,Gabapentin
1720460025,Neurosurgery,Hydrocodone/Acetaminophen,29,29.0,142,275.77,21.0,Opioid,2023,Hydrocodone-Acetaminophen
1720460025,Neurosurgery,Methocarbamol,66,66.0,675,617.89,40.0,Muscle Relaxant,2023,Methocarbamol
1720460025,Neurosurgery,Oxycodone Hcl,31,31.0,154,238.79,18.0,Opioid,2023,Oxycodone Hcl
1720460025,Neurosurgery,Oxycodone Hcl/Acetaminophen,73,73.0,408,703.96,46.0,Opioid,2023,Oxycodone-Acetaminophen
1720460025,Neurosurgery,Tramadol Hcl,16,16.0,132,43.83,,Opioid,2023,Tramadol Hcl
1730113275,Neurosurgery,Hydrocodone/Acetaminophen,15,15.0,115,143.23,13.0,Opioid,2023,Hydrocodone-Acetaminophen
1730113275,Neurosurgery,Ibuprofen,34,34.0,716,336.6,16.0,NSAID,2023,Ibuprofen
1730113275,Neurosurgery,Methocarbamol,24,24.0,414,330.34,,Muscle Relaxant,2023,Methocarbamol
1730176389,Neurosurgery,Diclofenac Sodium,30,34.0,1020,1147.3,,NSAID,2023,Diclofenac Sodium Er
1730176389,Neurosurgery,Gabapentin,38,44.0,1305,263.9,19.0,Gabapentinoid,2023,Gabapentin
1730176389,Neurosurgery,Methocarbamol,13,13.0,168,87.58,,Muscle Relaxant,2023,Methocarbamol
1730176389,Neurosurgery,Oxycodone Hcl,34,34.0,455,528.85,23.0,Opioid,2023,Oxycodone Hcl
1730176389,Neurosurgery,Tramadol Hcl,42,42.0,741,228.85,32.0,Opioid,2023,Tramadol Hcl
1730178187,Neurosurgery,Diclofenac Sodium,24,24.3,382,673.79,18.0,NSAID,2023,Diclofenac Sodium
1730178187,Neurosurgery,Gabapentin,22,24.0,720,358.84,,Gabapentinoid,2023,Gabapentin
1730178187,Neurosurgery,Ibuprofen,90,92.0,2740,804.26,47.0,NSAID,2023,Ibuprofen
1730178187,Neurosurgery,Methocarbamol,41,41.0,1158,480.27,30.0,Muscle Relaxant,2023,Methocarbamol
1730184920,Neurosurgery,Gabapentin,11,11.0,330,117.7,,Gabapentinoid,2023,Gabapentin
1730184920,Neurosurgery,Hydrocodone/Acetaminophen,27,27.0,201,179.51,25.0,Opioid,2023,Hydrocodone-Acetaminophen
1730184920,Neurosurgery,Oxycodone Hcl,11,11.0,76,33.36,,Opioid,2023,Oxycodone Hcl
1730272550,Neurosurgery,Baclofen,18,40.0,1200,774.5,,Muscle Relaxant,2023,Baclofen
1730272550,Neurosurgery,Cyclobenzaprine Hcl,27,27.0,720,755.75,16.0,Muscle Relaxant,2023,Cyclobenzaprine Hcl
1730272550,Neurosurgery,Gabapentin,32,32.0,935,366.06,15.0,Gabapentinoid,2023,Gabapentin
1730272550,Neurosurgery,Meloxicam,57,59.0,1770,190.84,17.0,NSAID,2023,Meloxicam
1730272550,Neurosurgery,Methocarbamol,37,37.0,835,485.62,23.0,Muscle Relaxant,2023,Methocarbamol
1730272550,Neurosurgery,Oxycodone Hcl,57,57.0,420,539.85,41.0,Opioid,2023,Oxycodone Hcl
1730272550,Neurosurgery,Tizanidine Hcl,56,72.0,1962,560.0,25.0,Muscle Relaxant,2023,Tizanidine Hcl
1730272550,Neurosurgery,Tramadol Hcl,12,12.0,141,105.22,,Opioid,2023,Tramadol Hcl
1730317090,Neurosurgery,Cyclobenzaprine Hcl,11,11.0,165,69.03,,Muscle Relaxant,2023,Cyclobenzaprine Hcl
1730317090,Neurosurgery,Oxycodone Hcl/Acetaminophen,71,71.0,582,679.98,62.0,Opioid,2023,Oxycodone-Acetaminophen
1730340324,Neurosurgery,Hydrocodone/Acetaminophen,13,13.0,79,172.21,13.0,Opioid,2023,Hydrocodone-Acetaminophen
1730347899,Neurosurgery,Diclofenac Sodium,12,12.0,310,175.25,11.0,NSAID,2023,Diclofenac Sodium
1730347899,Neurosurgery,Gabapentin,87,97.5,2915,1129.68,32.0,Gabapentinoid,2023,Gabapentin
1730347899,Neurosurgery,Hydrocodone/Acetaminophen,138,138.0,1216,1686.91,125.0,Opioid,2023,Hydrocodone-Acetaminophen
1730347899,Neurosurgery,Meloxicam,48,48.0,1440,204.49,34.0,NSAID,2023,Meloxicam
1730347899,Neurosurgery,Methocarbamol,36,36.0,502,322.54,22.0,Muscle Relaxant,2023,Methocarbamol
1730347899,Neurosurgery,Tramadol Hcl,14,14.0,134,79.19,12.0,Opioid,2023,Tramadol Hcl
1730352535,Neurosurgery,Cyclobenzaprine Hcl,11,11.0,87,67.6,,Muscle Relaxant,2023,Cyclobenzaprine Hcl
1730352535,Neurosurgery,Gabapentin,16,16.0,336,153.18,,Gabapentinoid,2023,Gabapentin
1730352535,Neurosurgery,Tramadol Hcl,19,19.0,159,83.92,16.0,Opioid,2023,Tramadol Hcl
1730368499,Neurosurgery,Gabapentin,17,17.0,510,268.44,12.0,Gabapentinoid,2023,Gabapentin
1730368499,Neurosurgery,Meloxicam,15,15.0,450,33.05,,NSAID,2023,Meloxicam
1730594805,Neurosurgery,Cyclobenzaprine Hcl,42,42.0,546,227.26,36.0,Muscle Relaxant,2023,Cyclobenzaprine Hcl
1730594805,Neurosurgery,Hydrocodone/Acetaminophen,24,24.0,164,181.88,23.0,Opioid,2023,Hydrocodone-Acetaminophen
1730594805,Neurosurgery,Oxycodone Hcl/Acetaminophen,32,32.0,221,274.31,25.0,Opioid,2023,Oxycodone-Acetaminophen
1740221910,Neurosurgery,Gabapentin,33,47.0,1410,214.38,19.0,Gabapentinoid,2023,Gabapentin
1740244813,Neurosurgery,Gabapentin,32,36.0,1012,399.25,,Gabapentinoid,2023,Gabapentin
1740244813,Neurosurgery,Hydrocodone/Acetaminophen,48,48.0,284,458.21,35.0,Opioid,2023,Hydrocodone-Acetaminophen
1740244813,Neurosurgery,Oxycodone Hcl/Acetaminophen,14,14.0,90,145.3,12.0,Opioid,2023,Oxycodone-Acetaminophen
1740244813,Neurosurgery,Tramadol Hcl,13,13.0,163,53.95,,Opioid,2023,Tramadol Hcl
1740250752,Neurosurgery,Gabapentin,25,37.7,1057,220.53,13.0,Gabapentinoid,2023,Gabapentin
1740265370,Neurosurgery,Oxycodone Hcl,29,29.0,137,151.39,27.0,Opioid,2023,Oxycodone Hcl
1740266758,Neurosurgery,Hydrocodone/Acetaminophen,24,24.0,331,460.75,23.0,Opioid,2023,Hydrocodone-Acetaminophen
1740266758,Neurosurgery,Methocarbamol,12,12.0,190,165.62,12.0,Muscle Relaxant,2023,Methocarbamol
1740276773,Neurosurgery,Gabapentin,72,72.2,2107,576.63,15.0,Gabapentinoid,2023,Gabapentin
1740276773,Neurosurgery,Hydrocodone/Acetaminophen,27,27.0,148,343.21,23.0,Opioid,2023,Hydrocodone-Acetaminophen
1740276773,Neurosurgery,Methocarbamol,14,14.0,106,83.06,,Muscle Relaxant,2023,Methocarbamol
1740276773,Neurosurgery,Naproxen,18,18.0,540,121.14,,NSAID,2023,Naproxen
1740276773,Neurosurgery,Tizanidine Hcl,15,21.0,399,56.94,,Muscle Relaxant,2023,Tizanidine Hcl
1740281880,Neurosurgery,Gabapentin,22,22.0,660,210.23,12.0,Gabapentinoid,2023,Gabapentin
1740281880,Neurosurgery,Hydrocodone/Acetaminophen,149,149.0,898,1033.5,94.0,Opioid,2023,Hydrocodone-Acetaminophen
1740281880,Neurosurgery,Methocarbamol,47,47.0,976,359.28,32.0,Muscle Relaxant,2023,Methocarbamol
1740281880,Neurosurgery,Oxycodone Hcl/Acetaminophen,25,25.0,179,260.95,16.0,Opioid,2023,Oxycodone-Acetaminophen
1740284777,Neurosurgery,Flurbiprofen,43,45.0,945,761.85,37.0,NSAID,2023,Flurbiprofen
1740284777,Neurosurgery,Gabapentin,46,47.0,1224,476.12,41.0,Gabapentinoid,2023,Gabapentin
1740397306,Neurosurgery,Cyclobenzaprine Hcl,21,21.0,402,148.06,15.0,Muscle Relaxant,2023,Cyclobenzaprine Hcl
1740397306,Neurosurgery,Diclofenac Sodium,19,19.0,470,166.75,,NSAID,2023,Diclofenac Sodium
1740397306,Neurosurgery,Gabapentin,94,96.0,2603,811.14,34.0,Gabapentinoid,2023,Gabapentin
1740397306,Neurosurgery,Hydrocodone/Acetaminophen,183,183.0,2612,1667.87,68.0,Opioid,2023,Hydrocodone-Acetaminophen
1740397306,Neurosurgery,Meloxicam,19,19.0,448,55.91,12.0,NSAID,2023,Meloxicam
1740397306,Neurosurgery,Metaxalone,11,11.0,330,977.45,,Muscle Relaxant,2023,Metaxalone
1740397306,Neurosurgery,Methocarbamol,129,131.0,2944,1244.35,60.0,Muscle Relaxant,2023,Methocarbamol
1740397306,Neurosurgery,Oxycodone Hcl/Acetaminophen,34,34.0,448,345.88,15.0,Opioid,2023,Oxycodone-Acetaminophen
1740397306,Neurosurgery,Pregabalin,12,12.0,310,429.58,,Gabapentinoid,2023,Pregabalin
1740397306,Neurosurgery,Tizanidine Hcl,41,41.0,1030,324.98,22.0,Muscle Relaxant,2023,Tizanidine Hcl
1740397306,Neurosurgery,Tramadol Hcl,95,95.0,1441,262.78,52.0,Opioid,2023,Tramadol Hcl
1740414895,Neurosurgery,Cyclobenzaprine Hcl,46,46.0,491,274.06,30.0,Muscle Relaxant,2023,Cyclobenzaprine Hcl
1740414895,Neurosurgery,Gabapentin,11,11.0,330,96.29,,Gabapentinoid,2023,Gabapentin
1740414895,Neurosurgery,Hydrocodone/Acetaminophen,64,64.0,448,905.34,58.0,Opioid,2023,Hydrocodone-Acetaminophen
1740414895,Neurosurgery,Meloxicam,16,16.0,480,73.57,16.0,NSAID,2023,Meloxicam
1740414895,Neurosurgery,Methocarbamol,22,22.0,230,97.12,14.0,Muscle Relaxant,2023,Methocarbamol
1740414895,Neurosurgery,Morphine Sulfate,12,12.0,54,44.63,12.0,Opioid,2023,Morphine Sulfate Er
1740463983,Neurosurgery,Gabapentin,48,58.5,1584,733.82,23.0,Gabapentinoid,2023,Gabapentin
1740463983,Neurosurgery,Meloxicam,13,13.0,390,18.18,,NSAID,2023,Meloxicam
1740463983,Neurosurgery,Oxycodone Hcl,23,23.0,286,187.91,18.0,Opioid,2023,Oxycodone Hcl
1740463983,Neurosurgery,Oxycodone Hcl/Acetaminophen,15,15.0,115,129.21,,Opioid,2023,Oxycodone-Acetaminophen
1740463983,Neurosurgery,Tizanidine Hcl,24,26.0,644,198.31,16.0,Muscle Relaxant,2023,Tizanidine Hcl
1740463983,Neurosurgery,Tramadol Hcl,12,12.0,128,41.65,,Opioid,2023,Tramadol Hcl
1740523869,Neurosurgery,Cyclobenzaprine Hcl,12,12.0,293,99.54,,Muscle Relaxant,2023,Cyclobenzaprine Hcl
1740523869,Neurosurgery,Gabapentin,37,44.0,1260,598.33,19.0,Gabapentinoid,2023,Gabapentin
1740523869,Neurosurgery,Hydrocodone/Acetaminophen,76,76.0,577,894.33,59.0,Opioid,2023,Hydrocodone-Acetaminophen
1740523869,Neurosurgery,Meloxicam,89,101.0,2996,348.04,33.0,NSAID,2023,Meloxicam
1740523869,Neurosurgery,Methocarbamol,165,165.0,2341,2031.43,83.0,Muscle Relaxant,2023,Methocarbamol
1740523869,Neurosurgery,Oxycodone Hcl/Acetaminophen,73,73.0,742,1081.19,32.0,Opioid,2023,Oxycodone-Acetaminophen
1740523869,Neurosurgery,Tizanidine Hcl,39,39.0,697,345.0,18.0,Muscle Relaxant,2023,Tizanidine Hcl
1750311098,Neurosurgery,Gabapentin,15,18.0,530,133.48,,Gabapentinoid,2023,Gabapentin
1750311098,Neurosurgery,Hydrocodone/Acetaminophen,80,80.0,756,706.85,65.0,Opioid,2023,Hydrocodone-Acetaminophen
1750311098,Neurosurgery,Meloxicam,18,20.0,600,54.73,,NSAID,2023,Meloxicam
1750311098,Neurosurgery,Methocarbamol,32,32.0,321,203.05,30.0,Muscle Relaxant,2023,Methocarbamol
1750311098,Neurosurgery,Oxycodone Hcl/Acetaminophen,13,13.0,98,89.57,12.0,Opioid,2023,Oxycodone-Acetaminophen
1750320511,Neurosurgery,Baclofen,16,26.0,780,1002.58,,Muscle Relaxant,2023,Baclofen
1750320511,Neurosurgery,Cyclobenzaprine Hcl,15,19.0,530,443.73,,Muscle Relaxant,2023,Cyclobenzaprine Hcl
1750320511,Neurosurgery,Gabapentin,58,66.0,1980,776.48,27.0,Gabapentinoid,2023,Gabapentin
1750320511,Neurosurgery,Hydrocodone/Acetaminophen,21,21.0,251,321.32,,Opioid,2023,Hydrocodone-Acetaminophen
1750320511,Neurosurgery,Meloxicam,61,69.0,2070,184.6,18.0,NSAID,2023,Meloxicam
1750320511,Neurosurgery,Methocarbamol,31,31.0,907,760.37,17.0,Muscle Relaxant,2023,Methocarbamol
1750320511,Neurosurgery,Oxycodone Hcl/Acetaminophen,28,28.0,293,388.39,,Opioid,2023,Oxycodone-Acetaminophen
1750320511,Neurosurgery,Tizanidine Hcl,72,98.0,2847,1788.27,35.0,Muscle Relaxant,2023,Tizanidine Hcl
1750331104,Neurosurgery,Cyclobenzaprine Hcl,15,15.0,242,64.14,,Muscle Relaxant,2023,Cyclobenzaprine Hcl
1750331104,Neurosurgery,Gabapentin,61,65.0,1935,1026.79,17.0,Gabapentinoid,2023,Gabapentin
1750331104,Neurosurgery,Hydrocodone/Acetaminophen,102,102.0,951,1023.32,68.0,Opioid,2023,Hydrocodone-Acetaminophen
1750331104,Neurosurgery,Meloxicam,15,16.0,465,49.66,,NSAID,2023,Meloxicam
1750331104,Neurosurgery,Methocarbamol,201,201.0,2271,1443.59,95.0,Muscle Relaxant,2023,Methocarbamol
1750331104,Neurosurgery,Naproxen,11,11.0,330,7.57,,NSAID,2023,Naproxen
1750331104,Neurosurgery,Oxycodone Hcl/Acetaminophen,266,266.0,2325,2660.27,129.0,Opioid,2023,Oxycodone-Acetaminophen
1750331104,Neurosurgery,Pregabalin,19,19.0,570,1781.68,,Gabapentinoid,2023,Pregabalin
1750331104,Neurosurgery,Tizanidine Hcl,102,102.0,1392,742.71,29.0,Muscle Relaxant,2023,Tizanidine Hcl
1750331104,Neurosurgery,Tramadol Hcl,19,19.0,192,60.49,15.0,Opioid,2023,Tramadol Hcl
1750354437,Neurosurgery,Gabapentin,29,29.0,850,391.46,23.0,Gabapentinoid,2023,Gabapentin
